"","x"
"117","<U+203C><U+FE0F> La Ley Trans garantiza que las personas trans podrán cambiar su nombre y sexo legal sin necesidad de pruebas médicas o psicológicas y blinda ""el derecho a la identidad de género libremente manifestada"" https://t.co/IpWGkigosb"
"118","<U+0001F4FD> Intervención de @PabloIglesias sobre política de vivienda ante el griterío y el ridículo del PP en el Congreso.

""Nosotros en el Gobierno hacemos política, ustedes aquí hacen el ridículo"". https://t.co/o1MU03G756"
"119","Muchísimas gracias a la @Unijepol por la medalla que ha concedido hoy a @AnimalesGob y a @SergioGaTorres por defender durante la pandemia el bienestar de los animales. Un orgullo y un gran impulso para seguir trabajando por los derechos de los animales<U+0001F447> https://t.co/NTqjbogqxp"
"120","La mayor parte del gasto público en España sirve para pagar los servicios públicos. Servicios públicos como la sanidad que nos cuida durante la peor pandemia del último siglo. Recuerda esto cada vez que oigas que pagar impuestos no sirve para nada. Otra mentira antipatriota."
"121","Hoy nuestra portavoz en las Cortes Valencianas, @pilar_lima, ha sido la imagen del día en @lasextaclave por convertirse en la primera Portavoz sorda de un Grupo Parlamentario.

De su mano seguiremos rompiendo barreras y construyendo un país mejor. <U+0001F4AA><U+0001F49C>

https://t.co/8hBRvOz7sN"
"122","Hoy hemos aprobado nuevas mejoras del Ingreso Mínimo Vital <U+0001F447>

<U+27A1><U+FE0F> Eliminar el límite de dos titulares por domicilio.

<U+27A1><U+FE0F> Ampliarlo a personas que compartan piso por falta de ingresos, vivan con familiares a causa de un desahucio o personas sin hogar.

<U+0001F4FD><U+FE0F> @PilarGarrido_ https://t.co/1YuTaO9g09"
"123","<U+0001F3AC>”Es indecente que con la que está cayendo el presidente Mañueco siga  escondido en su guarida.

Hoy debería estar aquí, dando la cara y respondiendo a estas preguntas que hago, y no se ha dignado a comparecer. 

Señorías de PP y Cs, son unos cobardes.” https://t.co/0e11N7iHyi"
"124","El sabotaje lo está sufriendo la sanidad pública https://t.co/pmThVYAwWT"
"125","<U+0001F4FD><U+FE0F> @jessicaalbiach: ""La figura de la infermera escolar és una necessitat. No podem privar al alumnat amb necessitats específiques de rebre una educació en l’escola i del contacte amb els seus companys"". 

#EducacióCatMereix https://t.co/nRE8itpdnU"
"126","Hace falta mano dura con los buitres que después de haber comprado miles de viviendas a precio de saldo se comportan como parásitos y desprecian el sufrimiento de nuestro pueblo.  https://t.co/CmCiIABKNR"
"127","<U+27A1><U+FE0F> Es un orgullo recibir el reconcomiendo por incluir la protección animal en la lucha contra la COVID-19 de parte de quienes están al pie del cañón. 

<U+0001F43E> Un impulso para seguir trabajando en todo lo que queda por hacer para defender los derechos de los animales en nuestro país. https://t.co/Q5mb1wbw7F"
"128","Esta pandemia le da la razón al progresismo. La importancia de lo público, aquí en España o en Ecuador.

Y en Ecuador, en las próximas elecciones, se juegan precisamente cómo abordar estos retos que plantea la COVID.

Entrevista completa a @MashiRafael <U+0001F447>
https://t.co/9BceqxNqo9 https://t.co/C27FdcA57Z"
"129","Cuidar a quien nos cuida. <U+0001F49C> https://t.co/qjlawWO0Ma"
"130","<U+25B6><U+FE0F> @joanmena: ""Tenim dret a la sanitat al llarg de tota la vida, però en canvi no a l'educació. Com a dret fonamental i motor de transformació de la nostra societat, hem de reivindicar l'educació pública al llarg de totes les etapes.""

#EducacióCatMereix https://t.co/9uNLK4X8YN"
"131","<U+0001F3A5>@jessicaalbiach: “Hi ha una gran segregació entre los escoles públiques en funció del barri i de la situació socioeconòmica i això s’ha d’acabar.

L’educació concertada és una anomalia i s’ha de reverir a Catalunya”.

#EducacióCatMereix https://t.co/ZsqIs9CKnV"
"132","<U+0001F4FD><U+FE0F> @jessicaalbiach: ""El próximo #14F nos jugamos tener un gobierno valiente que ponga el derecho a la educación en el centro, que revierta recortes y dignifique la situación del profesorado o seguir teniendo más años de desgobierno"". 

#EducacióCatMereix https://t.co/mW50DtzHON"
"133","<U+0001F4FD><U+FE0F> @joanmena: ""L’educació pública és un motor de la transformació de la nostra societat i hem d’apostar per ella.

Igual que la sanitat, l’educació pública és un dret que hem de reivindicar durant tota la nostra etapa vital"". 

#EducacióCatMereix https://t.co/pCHVxWtb5e"
"134","<U+0001F4FD><U+FE0F> ""Hay que retomar la senda del diálogo en Catalunya tras las elecciones. Pero para que eso pase tiene que haber un Gobierno de izquierdas en Catalunya. No podemos repetir los mismos errores en bucle. Hay que salir de este 'día de la marmota'"".

@Jaumeasens en el Congreso https://t.co/mJf2hBkMgL"
"135","Hoy @Unijepol ha concedido a @AnimalesGob y a su Director @SergioGaTorres una medalla por su trabajo en protección animal durante la pandemia. Un acto muy emotivo de reconocimiento policial al compromiso de esta vicepresidencia con el bienestar animal. ¡Enhorabuena y seguimos!<U+270A> https://t.co/N9ORh3cbuj"
"136","<U+0001F534> Ya puedes seguir EN DIRECTO #EducacióCatMereix con @jessicaalbiach, @joanmena, @RosaLluchBramon y
@Marc_Pares.

https://t.co/mp2blcgZ6d"
"137","La propuesta estrella del PP es mantener su reforma laboral que solo ha servido para alcanzar un tasa de paro del 27% y del 55% entre las personas jóvenes.

Dejen de frecuentar el pasado y frecuenten el futuro. Aporten una idea, al menos una, que no se traduzca en precariedad. https://t.co/jIL3TR3jqh"
"138","Esto te interesa si estás pagando una hipoteca, un producto a plazos o si tienes cualquier otro tipo de préstamo <U+0001F447> https://t.co/hq70Vbqh35"
"139","<U+0001F4FD><U+FE0F> El vicepresidente @PabloIglesias en la entrega de la medalla y distinción especial que la Unión Nacional de Jefes y Directivos de Policía Local (@Unijepol) ha concedido a @AnimalesGob por su trabajo en protección animal durante la pandemia. https://t.co/NyGCGz8vQA"
"140","I d'educació pública i joves és el nostre acte d'avui! 
M'acompanyen el @joanmena, la @RosaLluchBramon i el @Marc_Pares 

<U+23F0>18.30h

Us esperem <U+0001F534>en directe a la nostra web: 
<U+0001F449> https://t.co/SJ1GuKz7L6 https://t.co/g0rouxEmQj"
"141","Hoy aprobamos nuevas medidas para ampliar el Escudo Social y para fortalecer el Ingreso Mínimo Vital. 

Seguimos trabajando para que nadie se quede atrás. <U+0001F4AA> https://t.co/n4qIw4BN8j"
"142","<U+0001F44F><U+0001F44F><U+0001F44F>Responsabilidad para celebrar el talento y la calidad de nuestro cine. Y responsabilidad para así poder volver con normalidad y cuanto antes a las salas. #LaCulturaEsSegura https://t.co/xnCRSvaTN1"
"143","Estas son las tareas parlamentarias en las que trabajaremos los próximos meses <U+0001F447>

<U+2705> Gestión de la COVID-19.
<U+2705> Comisión de investigación sobre la Operación Kitchen.
<U+2705> Ley del CGPJ.
<U+2705> Ley de fraude fiscal.
<U+2705> Mejora del IMV.
<U+2705> Ley de cadena alimentaria. https://t.co/wJOzqZ17UZ"
"144","Es evidente que el Ingreso Mínimo Vital no está llegando a todos los hogares vulnerables que debería. 

Por eso, hoy aprobamos en Consejo de Ministros estas nuevas mejoras: <U+0001F447> https://t.co/U6qWVMPO2u"
"145","<U+203C><U+FE0F> Hoy proponemos ampliar la lista de paraísos fiscales incluyendo países como Andorra, para que los millonarios insolidarios que quieran marcharse tengan que pagar durante 5 años el IRPF en España. https://t.co/RZF4Y8lHFY"
"146","Hoy hemos aprobado nuevas prórrogas del Escudo Social en lo referente a las moratorias de hipotecas y a los créditos al consumo. Además, introducimos mejoras sustanciales en el Ingreso Mínimo Vital para seguir ampliando este nuevo derecho social en España. https://t.co/VsT2MXs9XS"
"147","Podemos aumentar el parque público de viviendas en alquiler social en 140.000 o 150.000 inmuebles con un pequeño esfuerzo de los grandes propietarios.

Todos y todas tenemos que arrimar el hombro para garantizar el derecho a la vivienda, especialmente quienes hacen negocio con él https://t.co/xe40PmG6ng"
"148","El #CMin aprueba hoy nuevas medidas orientadas a seguir manteniendo el Escudo Social y a consolidar y mejorar el #IngresoMínimoVital, un nuevo derecho social que ha venido para quedarse en nuestro país.

#ReforzarEscudoSocial https://t.co/YPjPKdmLGG"
"149","Para acabar con el problema de la vivienda en España <U+0001F447> https://t.co/BrbmdPa0yg"
"150","En un momento en donde lo público nos salva literalmente la vida, no hay debate que sostenga no querer pagar impuestos. 

Este es el momento de demostrar el patriotismo. https://t.co/nrmESjkNX1"
"151","<U+0001F3E1> La vivienda es un DERECHO, y así lo vamos a proteger. https://t.co/XRUHiWhi7s"
"152","Necesitamos una Ley de Vivienda que ponga por delante el interés general, queremos garantizar que los grandes tenedores destinen un 30% de sus viviendas a alquiler social. 

¡Ya está bien de que los fondos buitre hagan negocio con un derecho!

https://t.co/0SUHagHEvF"
"153","Nosotros ya sabemos de qué lado estamos, ¿y tú? <U+0001F447>

https://t.co/0vH63aJFet"
"154","La vivienda es un derecho constitucional. 

Hoy @ionebelarra ha propuesto que los grandes propietarios destinen un 30% de sus viviendas a alquiler social. 

Es innegociable: la vivienda digna no puede seguir siendo un privilegio. <U+0001F447> https://t.co/Ak8PRLhToL"
"155","La ultraderecha policial ficha al ex líder de Ciudadanos, Albert Rivera, para iniciar un lawfare contra el Gobierno <U+0001F447>

https://t.co/qK1nK1pTBZ"
"156","Nuestro papel en el Gobierno de coalición y en el Ayuntamiento de Barcelona demuestra que se pueden hacer políticas de izquierdas, y @jessicaalbiach y @EnComu_Podem lo demostrarán, con responsabilidad y llegando a acuerdos, en la Generalitat de Catalunya. https://t.co/WEc2ebzf5L"
"157","<U+0001F3AC>”Señorías de PP y Cs, son ustedes a la transparencia lo que Atila a la horticultura o lo que Herodes a la puericultura.

Al impedir la comparecencia del presidente Mañueco se les tendría que caer la cara de vergüenza, aunque para ello deberían tenerla.” https://t.co/j64v18Mpqg"
"158","Los letrados del Congreso de los Diputados le dicen al constitucionalmente caducado Consejo General del Poder Judicial que se repasen a Montesquieu. https://t.co/o5n8XrAbGd"
"159","La secretaria de Estado para la #Agenda2030, @ionebelarra, comparece mañana en el Congreso de los Diputados.

<U+0001F4BB>Podrás seguirlo aquí:
https://t.co/GmMoX2ECrp https://t.co/H6XlvE4Ki6"
"160","A Catalunya portem una dècada perduda en el combat de l’emergència climàtica. Hem de deixar enrere el desgovern gris de JxCat i ERC i obrir una nova etapa amb un govern verd que remi a favor de la cura del planeta.

#LaTransicióEcològicaCatMereix https://t.co/SSlqeuqXUE"
"161","<U+0001F9AE>Medidas para la asistencia de animales durante la pandemia. 
<U+0001F64B><U+200D><U+2640><U+FE0F>Proyecto @VioPet112. 
<U+0001F43E>Coordinación con las administraciones públicas durante el Estado de Alarma.

<U+0001F4FA> @SergioGaTorres en @cuatroaldia sobre algunas de las líneas de trabajo de @AnimalesGob durante su primer año. https://t.co/neAZJUku26"
"162","<U+0001F3A5> @jessicaalbiach: ""Cal un govern verd i feminsita per:

1<U+FE0F><U+20E3>Descarbonitzar economia
2<U+FE0F><U+20E3>Desenvolupar Llei de canvi climàtic
3<U+FE0F><U+20E3>Renovables amb el territori
4<U+FE0F><U+20E3>Ús eficient d'aigua i recursos
5<U+FE0F><U+20E3>Transició ecològica de la indústria"".

#LaTransicióEcològicaCatMereix https://t.co/JbAbUiWz4O"
"163","<U+0001F4FD><U+FE0F> @jessicaalbiach: ""Necessitem governs valents que facin seure les empreses per dir-los que sí o sí han de complir els protocols de seguretat, no només amb els treballadors, sinó també amb la cura del medi ambient, per evitar un nou cas IQOXE"".

#LaTransicióEcològicaCatMereix https://t.co/QkD7OEx0gg"
"164","<U+0001F3A5>@Lucas_Ferro_: “L'evidència de l’emergència climàtica no ha canviat les polítiques i a Catalunya, els mateixos homes grisos projecten infraestructures, autopistes i casinos com si res hagués canviat.

Necessitem governs valents que liderin la #LaTransicióEcològicaCatMereix"". https://t.co/AHzU5yav0E"
"165","<U+25B6><U+FE0F> @jessicaalbiach: ""Necessitem governs valents que facin seure les empreses per dir-los que sí o sí han de complir les mesures de seguretat, com en el cas d'#IQOXE.

Realment ens cal un #BarcelonaWorld<U+2753> Ampliar l'aeroport del Prat<U+2753>""

#LaTransicióEcològicaCatMereix https://t.co/3JVW89xJvH"
"166","<U+0001F534> A Catalunya estem a menys de la meitat de l’objectiu que teníem previst per 2020 en energies renovables. 

La transició ecològica també passa per una fiscalitat justa i verda

El @Lucas_Ferro_ i @jessicaalbiach ens expliquen la #LaTransicióEcològicaCatMereix https://t.co/xMZ5szLOfT"
"167","<U+0001F4FD><U+FE0F> @jessicaalbiach: ""És urgent deixar enrere el govern gris de JxCat i ERC, i impulsar un nou govern verd que doni resposta a la lluita contra l’emergència climàtica i a favor de la cura del planeta"".

#LaTransicióEcològicaCatMereix https://t.co/xDHoYbhNTZ"
"168","<U+0001F534> DIRECTE 

<U+0001F3A5> Ja pots seguir en directe l’acte ‘La transició ecològica que Catalunya mereix’ amb @Lucas_Ferro_ , @jessicaalbiach, @eloibadia, @surdeuropa i @ernesturtasun!

Segueix-lo <U+0001F447>
https://t.co/PiHgb2DWW3

#LaTransicióEcològicaCatMereix"
"169","En solidaridad con la gente trabajadora de los Puertos del Estado. El convenio firmado tiene que cumplirse. El señor Herrera Campa, Director General de Costes de Personal debe cesar en el bloqueo y permitir el cumplimiento del acuerdo. https://t.co/wiSo9xssHp"
"170","El interés de ninguna empresa farmacéutica puede estar por encima del interés general. 

<U+0001F4FD><U+FE0F> @PabloIglesias https://t.co/qFZCbwMaS4"
"171","El #14F, la papeleta de En Comú Podem es un voto seguro para que en Catalunya por fin haya un gobierno de izquierdas que defienda los servicios públicos. 

Aquí lo cuenta nuestra candidata @jessicaalbiach https://t.co/OLxjd7txQL"
"172","Como bien dice @BonetJoana, el olvido y la inacción no pueden ser una opción que deje más vidas difíciles en los márgenes. Seguiremos peleando por el feminismo, por los derechos de todas en igualdad, sin dejarnos a ninguna mujer en los márgenes del olvido. https://t.co/DEDXj5MRIT"
"173","<U+0001F32C><U+0001F331> Catalunya mereix un salt en energies renovables i avançar en una transició ecològica justa.

Com ho aconseguim<U+2753>

<U+0001F5E3><U+FE0F>Aquesta tarda en parlem amb @jessicaalbiach, @ernesturtasun, @surdeuropa, @eloibadia i @Lucas_Ferro_

<U+23F0> 18.30 h

<U+0001F4BB> EN DIRECTE a <U+0001F449> https://t.co/FXPlKFKRrB https://t.co/Uo2tMoXLL3"
"174","Es necesario reflexionar sobre la concentración de la propiedad del poder mediático en manos de bancos, grandes empresas y fondos de inversión y su efecto sobre la democracia. Pude hacerlo extensamente en esta entrevista con @_infoLibre y @eldiarioes https://t.co/TJyVeUD2v9"
"175","Una sanitat 100% pública <U+0001F49A>, augmentar el pressupost<U+0001F4B0>, enfortir la primària <U+0001FA7A> i dignificar les condicions laborals dels professionals.<U+0001F9D1><U+200D><U+2695><U+FE0F>

El @jororgil explica les nostres conclusions després de la visita a l'Hospital de Granollers.

<U+0001F449><U+0001F3FC> https://t.co/YA1BUgmOTM https://t.co/EARvH7SUSB"
