"","x"
"111","<U+0001F4E5><U+0001F3DB>Acabo de registrar en el Senado una moción para pedir al Gobierno más seguridad en nuestras calles de #GranCanaria, Repatriaciones urgente para las personas que están cometiendo delitos y salvar nuestro #Turismo. El Gobierno de España abandona a #Canarias y decimos BASTA<U+203C><U+FE0F> https://t.co/bJnqPmGoA8"
"112","Un llamamiento a los JÓVENES sobre un asunto que debería preocuparnos mucho a TODOS

https://t.co/1sVXGSQUuQ"
"113","<U+0001F4C8>  La tasa de paro en España ha subido casi el triple que en Europa <U+0001F449><U+0001F3FB> https://t.co/LRdFERz3zI. 

En <U+0001F1EA><U+0001F1F8>, además del COVID, tenemos otros virus en el Gobierno. https://t.co/je5BSFduGj"
"114","<U+0001F449> @JavierMaroto a la ministra de Sanidad: “Los españoles queremos que en el ministerio de Sanidad se sonría menos y se gestione más”.

<U+0001F534> ¿Va a hacer caso a las CC.AA. cuando le piden mayoritariamente que modifique el estado de alarma o va a seguir mirando hacia otro lado? https://t.co/Ji3F4OBP1W"
"115","En 2 meses he visitado en Girona Roses, Olot, Torroella, Lloret y Figueras para aportar soluciones:
-El PP trajo el AVE y hay que hacer parada del aeropuerto, mejorar N2, N260, C31
-Suprimir barracones escolares
-Finalizar hospital Trueta
-Frenar la okupación
-Recuperar turismo https://t.co/CQBPA9qUcM"
"116","El Gobierno dice que el turismo y la hostelería son sectores de bajo valor añadido; eso serán ellos.
Hoy presentamos en el Congreso un plan de choque para su recuperación. Esperamos que todos los partidos lo apoyen o se lo expliquen a los catalanes antes del #14F https://t.co/zfH1YZQuvv"
"117","<U+0001F4E9>¡VOTA POR CORREO para #UnaCataluñaMejor!

Aquí tienes toda la información<U+0001F447> https://t.co/x66h4AyjNd"
"118","Vacunas, salud, economía, turismo, fondos europeos.

Un resumen de mi intervención en el @ObjetivoLaSexta en nombre de @GPPopular @populares.

Como dice @pablocasado_ : “el populismo es lo fácil (de izdas y dchas) lo complicado es el camino de las propuestas y los argumentos” https://t.co/PylfsqIE0o"
"119","Hay que recuperar el prestigio de Cataluña. El turismo es una prioridad para @alejandroTGN. Proponemos ayudas directas al sector, la reducción del IVA al 4%, la prórroga de los ERTE y un Plan Renove para modernización de instalaciones.

De campaña #Calella, #Arenys y #Mataró https://t.co/ExhlnRaJMr"
"120","Que la verdad no estropee un buen titular sensacionalista.

No estoy a favor de los indultos. De hecho pueden verlo en multitud de declaraciones mías. 

O mejor aún, pueden preguntarme, que por algo son periodistas. https://t.co/xieYruVQVz"
"121","Hoy he trasladado en #Sabadell las propuestas económicas de @populares y @PPCatalunya a empresarios del sector de la hostelería,seriamente preocupados por la desatención del Govern y por la negligente gestión del Gobierno de Sánchez. Con @alejandroTGN #UnaCataluñaMejor es posible https://t.co/1qdjCrdPUQ"
"122","El primer acuerdo de un próximo tripartito. Con amnistía y autodeterminación.

#HayAlternativa
#UnaCataluñaMejor 
@alejandroTGN https://t.co/anvL7c1CVL"
"123","<U+0001F449> @pablocasado_ anuncia el decálogo de medidas que el Partido Popular planteará en el Parlament y en el Congreso de los Diputados para salvar el turismo y la hostelería.
#UnaCataluñaMejor https://t.co/vB2E1oBrqU"
"124","""Planteamos un plan de choque turístico y para la hostelería, en el que pedimos no demonizar un sector fundamental del que depende, directa o indirectamente, un 30% de la riqueza nacional"".
#UnaCataluñaMejor 

<U+0001F449> @pablocasado_ https://t.co/T8vcC9hYZ2"
"125","Hemos conocido las cifras de empleo de enero y son escalofriantes:

- 220000 empleos destruidos.
- 7000 empresas que han cerrado.
- 14000 autónomos que han cesado su actividad.

<U+27A1><U+FE0F> Y una cifra terrible: 5 millones de desempleados en España.
#UnaCataluñaMejor 

<U+0001F449> @pablocasado_ https://t.co/iq2SunbVP9"
"126","""El PSC sigue diciendo que no va a pactar con ERC, cuando siempre acaba pactando con ellos, y que no quiere nada con JuntsxCat, cuando sabemos que Sánchez es presidente gracias a ellos"".
#UnaCataluñaMejor 

<U+0001F449> @pablocasado_ https://t.co/XSc1RlpaJL"
"127","""Venimos defiendo infraestructuras en todo momento, no como algunos, que en campaña electoral inauguran tramos del Corredor Mediterráneo, incumpliendo toda la normativa electoral, que prohíbe hacer inauguraciones en plena campaña"".
#UnaCataluñaMejor 

<U+0001F449> @pablocasado_ https://t.co/gb8nz5eh2s"
"128","""Es importante que apostemos por las infraestructuras públicas de salud, y lo digo en un día en el que la izquierda, curiosamente, no hace más que criticar el hospital Zendal"".
#UnaCataluñaMejor 

<U+0001F449> @pablocasado_ https://t.co/wrRzkQIyQN"
"129","<U+0001F4E1> @pablocasado_ interviene en un encuentro con afiliados en Figueres.
#UnaCataluñaMejor https://t.co/8dIt4G6R3c"
"130","<U+27A1><U+FE0F> A las 11:30h. @pablocasado_ interviene en un encuentro con afiliados en Figueres.
#UnaCataluñaMejor

<U+0001F4E1> Podrás seguirlo en directo a través de nuestras redes y página web https://t.co/6WGpUWq5JJ https://t.co/b29AHCPgcv"
"131","<U+274C> Sabotear un hospital lleno de enfermos en el peor momento de la tercera ola de una pandemia mundial por una cuestión ideológica, es deleznable. Ni pacientes ni profesionales sanitarios merecen que haya quien anteponga su ideología a salvar vidas.

https://t.co/3k3uYpa6x2"
"132","Paro enero. Debacle del empleo de España. En destrucción de empleo triplica a la media de UE.
4 millones de parados en el SEPE
740.000 personas en ERTE y 380.00 autónomos en cese de actividad.
Se destruyen otros 218.000 puestos de trabajo en enero, y aumenta el paro en 76.000 https://t.co/1WFslIYtfb"
"133","¿Salimos más fuertes?
¿No dejaremos a nadie atrás?

<U+0001F534> 710.500 parados más el último año 
<U+0001F534> 1.950 parados más cada día durante el último año

#HayAlternativa https://t.co/pstiAhbZci"
"134","Llevo 6 meses pidiendo un pacto para la gestión eficaz y honesta de los fondos europeos, que logró el PPE con Merkel y VonDerLeyen.
El Decreto aprobado por la izquierda, Vox y Bildu complica la llegada de las ayudas.
No permitiremos otro fondo de reptiles socialista como los ERE. https://t.co/KfvKdW53KE"
"135","""No descarto absolutamente nada de lo que puedan hacer Sánchez, Iceta e Illa por mantenerse un día más en el poder, porque la experiencia que tenemos es absolutamente estremecedora en la manera en la que ellos polarizan a la sociedad"".

<U+0001F4FA> @alejandroTGN en @EspejoPublico https://t.co/WYrbI77AHJ"
"136","""Se ha demostrado que el Partido Popular es el único que es capaz de generar escenarios de alternancia, porque somos un partido de Gobierno y porque no vamos a desaprovechar la oportunidad de cambio si surge"".
#UnaCataluñaMejor 

<U+0001F4FA> @alejandroTGN en @EspejoPublico https://t.co/FARNa2YpIq"
"137","""Las empresas que se han ido de Cataluña solo volverán el día que deje de ser un infierno fiscal, de inestabilidad política y de falta de convivencia y de tranquilidad, porque las empresas necesitan marcos de estabilidad"".
#UnaCataluñaMejor 

<U+0001F4FA> @alejandroTGN en @EspejoPublico https://t.co/Eh5ENxy8xh"
"138","""En ninguna comunidad se han aplicado restricciones con la crueldad con la que se ha hecho aquí en Cataluña con los sectores productivos de la cultura, el ocio, la restauración y la hostelería"".
#UnaCataluñaMejor

<U+0001F4FA> @alejandroTGN en @EspejoPublico https://t.co/xJjtiCGPMV"
"139","<U+0001F4FA> A las 9:20h. será entrevistado @alejandroTGN en @EspejoPublico 

<U+0001F447> Podrás seguir la entrevista en directo a través de ese enlace <U+0001F447>
https://t.co/hR1yzocBQf https://t.co/Uj0pwmQUTj"
"140","<U+2B06><U+FE0F> La subida del paro en España triplica a la del conjunto de Europa.

<U+0001F534> Sánchez ni aplica políticas que reactiven la economía y generen empleo, ni escucha a quien las plantea.

<U+274C> Los españoles viven un drama y el Gobierno no reacciona.

https://t.co/3nOqzfn3SI"
"141","<U+2600>  Buenos días y #FelizMartes a todos, aquí os dejamos nuestra agenda para el día de hoy <U+0001F447> 

<U+0001F4C6>  https://t.co/S74g2KqN64 https://t.co/lDZFqBGqGp"
"142","Hay que salir de la rueda del hámster del procés ya sentenciado, y resolver problemas de los catalanes: empleo, sanidad, libertad educativa, okupación...
Y gestionar bien los fondos europeos: el Gobierno italiano cae por no pactarlos. Cuando veas las barbas de tu vecino cortar... https://t.co/IrXfMOjedy"
"143","<U+27A1><U+FE0F> Desde el Partido Popular proponemos buena gestión económica y sanitaria y, sobre todo, recuperación de la convivencia, para #UnaCataluñaMejor

 <U+0001F447> @Lroldansu <U+0001F447> https://t.co/OOSJwN9l33"
"144","""Los fondos europeos los recibiremos si los proyectos se eligen bien y cumplen con los objetivos que está marcando Europa, que son incrementar nuestro potencial de crecimiento y generar empleo sostenible por el camino de la sostenibilidad"".

<U+0001F399><U+FE0F> @erodriguez_2019 en @CAPITALRADIOB"
"145","""Pedimos una autoridad independiente, técnica y profesional para seleccionar los proyectos y decidir nuestros Planes de Reforma. Europa, al dar el dinero, pidió que los  fueran pactados"".

<U+0001F399><U+FE0F> @erodriguez_2019 en @CAPITALRADIOB"
"146","""No estamos de acuerdo en la forma en la que el Gobierno pretende gestionar los fondos europeos. Han concentrado las decisiones en la presidencia del Gobierno y con muy poca transparencia, que puede dar lugar al clientelismo"".

<U+0001F399><U+FE0F> @erodriguez_2019 en @CAPITALRADIOB"
"147","<U+0001F4FB> A las 21:00h. será entrevistada @erodriguez_2019 en @CAPITALRADIOB 

<U+0001F447> Podrás seguirla en directo a través de enlace <U+0001F447>
https://t.co/qYSStOZw2t https://t.co/PlMSakjdNW"
"148","<U+0001F535> El Partido Popular busca una Cataluña mejor: 

<U+27A1><U+FE0F> Más empleo
<U+27A1><U+FE0F> Menos impuestos
<U+27A1><U+FE0F> Mejor sanidad

<U+0001F447> @abeltran_ana y @Ochoappc <U+0001F447> https://t.co/i48pBv8pf8"
"149","Los catalanes no merecen más juegos de trileros.
Quienes cuentan 8 naciones en España, no frenan al independentismo sino que lo patrocinan para seguir en Moncloa.
Quien quiera un cambio no debe hacerse trampas al solitario: los tripartitos PSC-ERC dieron el poder al nacionalismo. https://t.co/8CBtOM2aHs"
"150","""Ofrecemos para los jóvenes, empleo, esperanza, cultura del esfuerzo, nada de utopías y engaños, superar el infierno fiscal que comprometerá vuestro futuro y, sobre todo, autonomía personal para vosotros"".
#UnaCataluñaMejor

<U+0001F449> @alejandroTGN https://t.co/mHNVY0lhQ8"
"151","""Proponemos un sistema educativo basado en la cultura del esfuerzo, una fiscalidad que proteja a los jóvenes y les dé oportunidades, y un auténtico rescate para los sectores más perjudicados por la pandemia"".
#UnaCataluñaMejor

<U+0001F449> @alejandroTGN https://t.co/Reit1fKuoe"
"152","""La euroorden, que ha permitido el arresto de numerosos delincuentes internacionales, es un instrumento jurídico que nació en el propio Partido Popular, que consiguió el acuerdo de todos los Estados miembro"".
#UnaCataluñaMejor

<U+0001F449> @CarloAngrisano https://t.co/GjN6Y6htlE"
"153","""En pleno siglo XXI, tenemos que vivir con una tierra como Cataluña, con lo próspera y lo dinámica, con unas instituciones y unos líderes que se dedican a señalar y generar identidades con banderas inconstitucionales"".
#UnaCataluñaMejor

<U+0001F449> @DiegoGagoB https://t.co/883EtIhX5c"
"154","""Ni mucho menos la imagen de Cataluña es la de la gente quemando contendores y tirando adoquines. La mayoría de catalanes somos tranquilos, gente cívica y trabajadora, y esa es la sociedad que el 
@PPCatalunya
 defiende"".
#UnaCataluñaMejor

<U+0001F449> @ipardo_romera https://t.co/DMMVSWmaxj"
"155","De la Línea de Alta Velocidad Monforte del Cid-Murcia en junio de 2018 ya se habían ejecutado 1.300 millones de los 1.420 previstos, el 92%, y en 2019 el AVE llegaría a Murcia.

Ábalos: 3 años, la obra sin terminar y los murcianos sin AVE y con peores trenes de cercanías. https://t.co/FVIotaRBVt"
"156","<U+0001F4E1> @alejandroTGN participa en un acto de @NNGGcat junto a @ipardo_romera, @DiegoGagoB y @CarloAngrisano.
#UnaCataluñaMejor https://t.co/YwqkmglJSc"
"157","<U+27A1><U+FE0F>En unos minutos @alejandroTGN participa en un acto de @NNGGcat junto a @ipardo_romera, @DiegoGagoB y  @CarloAngrisano.
#UnaCataluñaMejor

<U+0001F4E1>Podrás seguirlo en directo a través de nuestras redes. https://t.co/86qqe1IYFf"
"158","5 lecciones de @FeijooGalicia que asumo como compromiso si gobierno en Cataluña.

<U+2705> @alejandroTGN #UnaCataluñaMejor https://t.co/eYoogZb6TR"
"159","Hoy he visitado una empresa catalana que refleja muy bien la capacidad de emprendimiento de nuestros empresarios y el interés que tiene la actividad relacionada con el medio ambiente. Creación de empleo y mejora de la calidad de vida de los ciudadanos. https://t.co/Nz44pFNm0x"
"160","Presidente, qué bien te sientan los años <U+0001F60A>

¡Felices 40! https://t.co/xn0x2Oxd82"
"161","El cambio real es el PP. Para frenar a radicales e independentistas, los constitucionalistas moderados deben acudir en masa a votar el #14F. @alejandroTGN es el único candidato centrado en los problemas reales de lo catalanes. 

<U+0001F399>Entrevista en @radiocornella.
#UnaCataluñaMejor"
"162","El Hospital de Emergencia #COVID19 está ya al servicio de los andaluces. Tras 15 años de vandalismo, olvido y abandono, el antiguo Hospital Militar de Sevilla se convierte en un escudo sanitario frente a la pandemia. 

Cumplimos. El cambio lo ha hecho realidad. #AndalucíaEnMarcha https://t.co/agrPyqPfN8"
"163","La verdad, no doy crédito. Que se lo pregunte a las familias que han perdido a sus seres queridos, a los sanitarios exhaustos o a los millones de personas sin empleo y le explicarán lo que de verdad se ha acelerado en esta pandemia: el drama de todos ellos https://t.co/6ux4Ij8d1m"
"164","Me alegro por mis amigos de Orihuela, que finalmente ven como un proyecto del Partido Popular queda inaugurado

Con el PSOE en Moncloa, en la Región de Murcia seguimos maltratados. Diego Conesa en vez de acusar en falso y mentir debería trabajar para que el AVE llegue ya a Murcia https://t.co/pDyTlzYXzX"
"165","Registramos en el Congreso un plan de choque para ayudar a la hostelería, con IVA al 4% y ayudas directas.

Presentamos un plan contra la ocupación ilegal: desalojos en 12h y prisión de 1 a 3 años.

De campaña en #Cornellá #UnaCataluñaMejor https://t.co/j16dqJIwyn"
"166","Es muy irresponsable que Sánchez se niegue a pactar nada con el PP, como reconoció en un periódico italiano. Los españoles están hartos, se trata de salvar vidas y empleos, y de sacar adelante a España de esta hecatombe sanitaria y social que tenemos por su ineficacia. https://t.co/OCYOOiqaV1"
"167","<U+0001F535> @alejandroTGN <U+0001F449> “Quiero gobernar Cataluña y que, cuando termine mi mandato, pueda salir a la calle,  mirar a los ojos a todos los catalanes y decirles: di lo mejor de mí mismo”.

<U+0001F499> ""Para eso me ofrezco de todo corazón"".
#UnaCataluñaMejor https://t.co/ROOSOA8xhw"
"168","<U+0001F535> @alejandroTGN: “Trabajaré cada día para que Cataluña recupere el liderazgo económico y social de España, pero no lo lograremos pensando que la culpa es de los demás; solo aceptando que lo que ha ocurrido aquí en los últimos años es la principal causa”.

#UnaCataluñaMejor https://t.co/SV0xSWLq4b"
"169","<U+0001F535> @alejandroTGN: “El populismo se basa en dos ideas fundamentales <U+0001F449>en la conversión del adversario en enemigo irreconciliable y en proponer soluciones mágicas a problemas complejos”.

#UnaCataluñaMejor es posible. https://t.co/i15APXaTyF"
